,_id,timestamp,device_id,bssid,ssid,security,frequency,rssi,label
1026,1027,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:e5:82,MatiesWifi,[ESS],2437,-72,
1027,1028,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:d3:a3:b9:cd:33,ManCave,[WPA-PSK-CCMP+TKIP][ESS],2412,-85,
1028,1029,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,44:94:fc:38:66:ef,DrunkNinja,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2462,-93,
1029,1030,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:23:cd:da:93:12,WISH #HetBegijnhof7,[ESS],2427,-62,
1030,1031,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:33:c2,WISH #Botmazicht7,[ESS],2412,-70,
1031,1032,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:27:19:15:e4:ba,WISH #Botmazicht1,[ESS],2437,-80,
1032,1033,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0e:e1,MatiesWifi,[ESS],2437,-84,
1033,1034,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:ac:ec,WISH #Akkerhof2,[ESS],2432,-90,
1034,1035,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-83,
1035,1036,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:b9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2412,-85,
1036,1037,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:f5:ae:70,MatiesWifi,[ESS],2427,-81,
1037,1038,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-60,
1038,1039,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:ba,1 Telkom Guest,[ESS],2412,-87,
1039,1040,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:f6:52:38:28:fc,stellemploy,[WPA2-PSK-CCMP+TKIP][ESS],2472,-87,
1040,1041,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:f1:df:46:88:7c,D-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2412,-85,
1041,1042,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:a4:ab:ca,two and a half men,[WPA2-PSK-CCMP][ESS],2412,-79,
1042,1043,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:8a,WISH #Proteahof2,[ESS],2422,-68,
1043,1044,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:18:39:ce:f3:07,Het Hereenhof 4 (Wish.org.za),[WEP][ESS],2462,-85,
1044,1045,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:83:ff:80,WISH #Botmazicht4,[ESS],2422,-87,
1045,1046,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:d3:a3:b9:cd:33,ManCave,[WPA-PSK-CCMP+TKIP][ESS],2412,-85,
1046,1047,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,44:94:fc:38:66:ef,DrunkNinja,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2462,-93,
1047,1048,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:23:cd:da:93:12,WISH #HetBegijnhof7,[ESS],2427,-62,
1048,1049,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:33:c2,WISH #Botmazicht7,[ESS],2412,-70,
1049,1050,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:27:19:15:e4:ba,WISH #Botmazicht1,[ESS],2437,-80,
1050,1051,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0e:e1,MatiesWifi,[ESS],2437,-84,
1051,1052,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:ac:ec,WISH #Akkerhof2,[ESS],2432,-90,
1052,1053,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:1b:e0,eduroam,[WPA2-EAP-CCMP][ESS],2437,-79,
1053,1054,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,a0:f3:c1:be:b2:00,Ryneveld Country Lodge 3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2432,-84,
1054,1055,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,e0:91:f5:dd:13:62,NTGR_ABBA,[WPA-PSK-TKIP][WPS][ESS],2462,-85,
1055,1056,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,b0:61:c7:00:69:77,SBG-1000 6979,[ESS],2462,-85,
1056,1057,1411637917574.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,dc:9f:db:00:33:16,WISH #HetBegijnhof1,[ESS],2472,-93,
1057,1058,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-83,
1058,1059,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-60,
1059,1060,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:f6:52:38:28:fc,stellemploy,[WPA2-PSK-CCMP+TKIP][ESS],2472,-87,
1060,1061,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:8a,WISH #Proteahof2,[ESS],2422,-51,
1061,1062,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:18:39:ce:f3:07,Het Hereenhof 4 (Wish.org.za),[WEP][ESS],2462,-85,
1062,1063,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:23:cd:da:93:12,WISH #HetBegijnhof7,[ESS],2427,-62,
1063,1064,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:1b:e0,eduroam,[WPA2-EAP-CCMP][ESS],2437,-79,
1064,1065,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,a0:f3:c1:be:b2:00,Ryneveld Country Lodge 3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2432,-84,
1065,1066,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,e0:91:f5:dd:13:62,NTGR_ABBA,[WPA-PSK-TKIP][WPS][ESS],2462,-85,
1066,1067,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,b0:61:c7:00:69:77,SBG-1000 6979,[ESS],2462,-85,
1067,1068,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,dc:9f:db:00:33:16,WISH #HetBegijnhof1,[ESS],2472,-87,
1068,1069,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0b:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-82,
1069,1070,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0b:61,Secure,[WPA2-EAP-CCMP][ESS],2412,-83,
1070,1071,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:1a:70:6e:de:45,HH (Wish.org.za),[WEP][ESS],2442,-77,
1071,1072,1411637933326.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0b:62,MatiesWifi,[ESS],2412,-80,
1072,1073,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:8a,WISH #Proteahof2,[ESS],2422,-59,
1073,1074,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:18:39:ce:f3:07,Het Hereenhof 4 (Wish.org.za),[WEP][ESS],2462,-69,
1074,1075,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,a0:f3:c1:be:b2:00,Ryneveld Country Lodge 3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2432,-88,
1075,1076,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,dc:9f:db:00:33:16,WISH #HetBegijnhof1,[ESS],2472,-85,
1076,1077,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0b:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-82,
1077,1078,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0b:61,Secure,[WPA2-EAP-CCMP][ESS],2412,-83,
1078,1079,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:1a:70:6e:de:45,HH (Wish.org.za),[WEP][ESS],2442,-83,
1079,1080,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0b:62,MatiesWifi,[ESS],2412,-80,
1080,1081,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:c1:72:19:e2:68,HUAWEI-E5220-e268,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2462,-80,
1081,1082,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:71,,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2417,-94,
1082,1083,1411637949110.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:ac:ec,WISH #Akkerhof2,[ESS],2432,-91,
1083,1084,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:8a,WISH #Proteahof2,[ESS],2422,-53,
1084,1085,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:18:39:ce:f3:07,Het Hereenhof 4 (Wish.org.za),[WEP][ESS],2462,-63,
1085,1086,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,a0:f3:c1:be:b2:00,Ryneveld Country Lodge 3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2432,-87,
1086,1087,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,dc:9f:db:00:33:16,WISH #HetBegijnhof1,[ESS],2472,-85,
1087,1088,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:1a:70:6e:de:45,HH (Wish.org.za),[WEP][ESS],2442,-74,
1088,1089,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:c1:72:19:e2:68,HUAWEI-E5220-e268,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2462,-85,
1089,1090,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:71,,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2417,-94,
1090,1091,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:ac:ec,WISH #Akkerhof2,[ESS],2432,-85,
1091,1092,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:04:ed:ad:ef:de,Sweetie Monsters,[WPA2-PSK-TKIP][ESS],2412,-82,
1092,1093,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:ac:c8:7a,DLINK,[WPA2-PSK-CCMP][ESS],2412,-91,
1093,1094,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:97:26:bf:96:e9,MWEB_BF96E9,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2462,-93,
1094,1095,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:21:27:ef:64:8e,Het Heerenhof 3 (Wish.org.za),[WEP][ESS],2442,-87,
1095,1096,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-78,
1096,1097,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:c9:61:60,WISH #HofLouise3,[ESS],2417,-78,
1097,1098,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:a5:86,WISH #Akkerhof1,[ESS],2412,-84,
1098,1099,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:be:0c,WISH #HofLouise2,[ESS],2432,-87,
1099,1100,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:33:c2,WISH #Botmazicht7,[ESS],2412,-93,
1100,1101,1411637962479.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:b2:04:92,WISH #HofLouise1,[ESS],2457,-95,
1101,1102,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:8a,WISH #Proteahof2,[ESS],2422,-53,
1102,1103,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:18:39:ce:f3:07,Het Hereenhof 4 (Wish.org.za),[WEP][ESS],2462,-92,
1103,1104,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,a0:f3:c1:be:b2:00,Ryneveld Country Lodge 3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2432,-87,
1104,1105,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:1a:70:6e:de:45,HH (Wish.org.za),[WEP][ESS],2442,-72,
1105,1106,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:c1:72:19:e2:68,HUAWEI-E5220-e268,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2462,-85,
1106,1107,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:ac:ec,WISH #Akkerhof2,[ESS],2432,-85,
1107,1108,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:04:ed:ad:ef:de,Sweetie Monsters,[WPA2-PSK-TKIP][ESS],2412,-82,
1108,1109,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:ac:c8:7a,DLINK,[WPA2-PSK-CCMP][ESS],2412,-91,
1109,1110,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:97:26:bf:96:e9,MWEB_BF96E9,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2462,-93,
1110,1111,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:21:27:ef:64:8e,Het Heerenhof 3 (Wish.org.za),[WEP][ESS],2442,-87,
1111,1112,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-78,
1112,1113,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:c9:61:60,WISH #HofLouise3,[ESS],2417,-59,
1113,1114,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:a5:86,WISH #Akkerhof1,[ESS],2412,-78,
1114,1115,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:be:0c,WISH #HofLouise2,[ESS],2432,-68,
1115,1116,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:33:c2,WISH #Botmazicht7,[ESS],2412,-93,
1116,1117,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:b2:04:92,WISH #HofLouise1,[ESS],2457,-70,
1117,1118,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:be:19:2b:8c:f9,Vos,[WPA-PSK-CCMP+TKIP][WPS][ESS],2437,-90,
1118,1119,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:04:ed:51:bb:64,stpauls,[WPA2-PSK-CCMP-preauth][WPS][ESS],2462,-91,
1119,1120,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:a1:fb:90,D-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2412,-92,
1120,1121,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,28:c6:8e:88:84:bf,PrettyFlyForAWiFi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2437,-97,
1121,1122,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:01:36:50:d6:34,myLGNetD636,[WEP][ESS],2462,-88,
1122,1123,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:1e:e5:36:2c:0a,Het Heerenhof (Wish.org.za),[WEP][ESS],2412,-95,
1123,1124,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:bb:00,WISH #Cyrus4,[ESS],2422,-69,
1124,1125,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:be:7a,WISH #Cyrus5,[ESS],2437,-86,
1125,1126,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:bc:bc,WISH #Cyrus7,[ESS],2442,-87,
1126,1127,1411638023036.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:b2:04:38,WISH #Cyrus6,[ESS],2412,-94,
1127,1128,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:18:39:ce:f3:07,Het Hereenhof 4 (Wish.org.za),[WEP][ESS],2462,-92,
1128,1129,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:1a:70:6e:de:45,HH (Wish.org.za),[WEP][ESS],2442,-72,
1129,1130,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:c9:61:60,WISH #HofLouise3,[ESS],2417,-59,
1130,1131,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:a5:86,WISH #Akkerhof1,[ESS],2412,-78,
1131,1132,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:be:0c,WISH #HofLouise2,[ESS],2432,-68,
1132,1133,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:b2:04:92,WISH #HofLouise1,[ESS],2457,-70,
1133,1134,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:be:19:2b:8c:f9,Vos,[WPA-PSK-CCMP+TKIP][WPS][ESS],2437,-90,
1134,1135,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:04:ed:51:bb:64,stpauls,[WPA2-PSK-CCMP-preauth][WPS][ESS],2462,-91,
1135,1136,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:a1:fb:90,D-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2412,-92,
1136,1137,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,28:c6:8e:88:84:bf,PrettyFlyForAWiFi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2437,-97,
1137,1138,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:01:36:50:d6:34,myLGNetD636,[WEP][ESS],2462,-74,
1138,1139,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:1e:e5:36:2c:0a,Het Heerenhof (Wish.org.za),[WEP][ESS],2412,-95,
1139,1140,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:bb:00,WISH #Cyrus4,[ESS],2422,-69,
1140,1141,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:be:7a,WISH #Cyrus5,[ESS],2437,-86,
1141,1142,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:fb:bc:bc,WISH #Cyrus7,[ESS],2442,-87,
1142,1143,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,d8:5d:4c:b2:04:38,WISH #Cyrus6,[ESS],2412,-94,
1143,1144,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,80:1f:02:50:59:24,Romans-Pizza,[WPA-PSK-TKIP][WPS][ESS],2437,-59,
1144,1145,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:9e:d3:da,D-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2412,-75,
1145,1146,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:3a:35:41:84:60,CTU Career Wireless,[WPA-PSK-CCMP+TKIP][ESS],2437,-76,
1146,1147,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:97:26:d1:fb:7f,MWEB_D1FB7F,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2412,-77,
1147,1148,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:9e:dc:fe,DLINK,[WPA2-PSK-CCMP][WPS][ESS],2437,-82,
1148,1149,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:01:36:50:d6:33,,[WPA-PSK-TKIP][ESS],2462,-83,
1149,1150,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,44:94:fc:53:a1:d8,kim,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2462,-84,
1150,1151,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9e:97:26:d1:fb:80,@MWEB FON,[ESS],2412,-76,
1151,1152,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,a0:f3:c1:ea:c9:42,WISH #Akkerhof5,[ESS],2412,-88,
1152,1153,1411638085503.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:a9:7a,1 Telkom Guest,[ESS],2462,-88,
1153,1154,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:01:36:50:d6:34,myLGNetD636,[WEP][ESS],2462,-74,
1154,1155,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,80:1f:02:50:59:24,Romans-Pizza,[WPA-PSK-TKIP][WPS][ESS],2437,-59,
1155,1156,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:9e:d3:da,D-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2412,-75,
1156,1157,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:3a:35:41:84:60,CTU Career Wireless,[WPA-PSK-CCMP+TKIP][ESS],2437,-76,
1157,1158,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:97:26:d1:fb:7f,MWEB_D1FB7F,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2412,-77,
1158,1159,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:9e:dc:fe,DLINK,[WPA2-PSK-CCMP][WPS][ESS],2437,-84,
1159,1160,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:01:36:50:d6:33,,[WPA-PSK-TKIP][ESS],2462,-83,
1160,1161,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,44:94:fc:53:a1:d8,kim,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2462,-84,
1161,1162,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9e:97:26:d1:fb:80,@MWEB FON,[ESS],2412,-76,
1162,1163,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,a0:f3:c1:ea:c9:42,WISH #Akkerhof5,[ESS],2412,-88,
1163,1164,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:a9:7a,1 Telkom Guest,[ESS],2462,-88,
1164,1165,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:3a:35:3b:9b:28,Stellenbosch Optometrist,[WPA-PSK-CCMP+TKIP][ESS],2412,-54,
1165,1166,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b8:d8:d9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2462,-86,
1166,1167,1411638147895.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b8:d8:da,1 Telkom Guest,[ESS],2462,-85,
1167,1168,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:9e:dc:fe,DLINK,[WPA2-PSK-CCMP][WPS][ESS],2437,-84,
1168,1169,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:3a:35:3b:9b:28,Stellenbosch Optometrist,[WPA-PSK-CCMP+TKIP][ESS],2412,-54,
1169,1170,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b8:d8:d9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2462,-86,
1170,1171,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b8:d8:da,1 Telkom Guest,[ESS],2462,-85,
1171,1172,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:aa:ca:16,smokersdeli,[WPA2-PSK-CCMP][ESS],2412,-76,
1172,1173,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,34:db:fd:0a:07:d9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2437,-85,
1173,1174,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d7:43:aa:ca:17,Smokersdeli,[ESS],2412,-76,
1174,1175,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d7:43:aa:ca:14,SmokersDeli,[ESS],2412,-76,
1175,1176,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d7:43:aa:ca:15,Smokersdeli,[ESS],2412,-76,
1176,1177,1411638209065.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,34:db:fd:0a:07:da,1 Telkom Guest,[ESS],2437,-85,
1177,1178,1411638270136.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c8:3a:35:3b:9b:28,Stellenbosch Optometrist,[WPA-PSK-CCMP+TKIP][ESS],2412,-83,
1178,1179,1411638270136.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b8:d8:d9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2462,-81,
1179,1180,1411638270136.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b8:d8:da,1 Telkom Guest,[ESS],2462,-81,
1180,1181,1411638270136.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:aa:ca:16,smokersdeli,[WPA2-PSK-CCMP][ESS],2412,-55,
